wellbeing,SocialConnections,Country,Language,Weird,Setting,Tablet
-0.210015787,Low,Taiwan,Chinese (traditional),0,In a lab,Tablets
0.085376293,Low,Taiwan,Chinese (traditional),0,In a lab,Tablets
-0.251799928,Low,Taiwan,Chinese (traditional),0,In a lab,Tablets
0.91405246,Low,Taiwan,Chinese (traditional),0,In a lab,Tablets
-0.452411707,Low,Taiwan,Chinese (traditional),0,In a lab,Tablets
0.568047353,Low,Taiwan,Chinese (traditional),0,In a lab,Tablets
0.008785146,Low,Taiwan,Chinese (traditional),0,In a lab,Tablets
-0.007552257,Low,Taiwan,Chinese (traditional),0,In a lab,Tablets
0.529435333,Low,Taiwan,Chinese (traditional),0,In a lab,Tablets
-0.680181751,Low,Taiwan,Chinese (traditional),0,In a lab,Tablets
0.067046914,Low,Taiwan,Chinese (traditional),0,In a lab,Tablets
-0.620866416,Low,Taiwan,Chinese (traditional),0,In a lab,Tablets
0.323939906,Low,Taiwan,Chinese (traditional),0,In a lab,Tablets
-0.198815189,Low,Taiwan,Chinese (traditional),0,In a lab,Tablets
0.340024152,Low,Taiwan,Chinese (traditional),0,In a lab,Tablets
-0.440944306,Low,Taiwan,Chinese (traditional),0,In a lab,Tablets
0.79806253,Low,Taiwan,Chinese (traditional),0,In a lab,Tablets
0.359140294,Low,Taiwan,Chinese (traditional),0,In a lab,Tablets
-0.381502392,Low,Taiwan,Chinese (traditional),0,In a lab,Tablets
0.819943765,Low,Taiwan,Chinese (traditional),0,In a lab,Tablets
0.471173565,Low,Taiwan,Chinese (traditional),0,In a lab,Tablets
1.013831566,Low,Taiwan,Chinese (traditional),0,In a lab,Tablets
0.058218028,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.634224665,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.451664041,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.158390516,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.592833906,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.592440524,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.218184488,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.701188742,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.602143655,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.941997488,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.179825626,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.498458408,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.235234819,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.193984285,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.221789089,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.021784751,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.330270503,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.008427958,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.113928763,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.878332112,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.634618047,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.353824167,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.476397851,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.314717638,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.010850957,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.172746685,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.146389508,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.252853495,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.357681924,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.758077396,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.897662314,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.235628201,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.803466138,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.287826176,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.308122464,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.83954077,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.218451292,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.33734654,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.046877205,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.118317901,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.075608997,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.081667661,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.058254222,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.179735241,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.699727469,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.647796975,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.321298488,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.471921231,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.554475043,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.207377272,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.468495953,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.105532355,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.407202288,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.420293734,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.501223501,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.42332563,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.154734628,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.222306146,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.102194558,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.133831668,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.067921159,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.384840189,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.249324186,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.908736333,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.096004187,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.022444936,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.928639239,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.279744957,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.371127655,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.318499427,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.700082431,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.414763547,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.344590478,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.214013769,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.534926422,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.066741014,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.173635254,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.683390744,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.792392118,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.226405933,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.595992381,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.024956873,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.490897148,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.149028023,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.117087238,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.116336668,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.195783293,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.03105686,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.848763038,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.150612971,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.31084846,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.771258549,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.596220087,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.10289384,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.331624841,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.0242454,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.551443147,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.980089548,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.33154955,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.005753249,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.717613625,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.5925642,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.78272595,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.09876928,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.864226196,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.094025857,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.655662001,Low,Turkey,Turkish,0,Online (at home),Unable to verify (completed online) but likely mostly computers
